,year,date,air_temp_f,water_temp_f,wind_speed_mph,wind_dir,weather,location,time_caught,fish_type,fish_length_in,water_depth_ft,skunked,lines_in,lines_out,general_loc,duration_min,month,hour,time_caught_bucket
166,2015,2015-09-12,59.0,75.3,7,nw,sunny,north of diamond,7:05,rainbow,10.0,20.0,False,6:30,10:40,diamond,250.0,9,7,"[7, 9)"
167,2015,2015-09-12,59.0,75.3,7,nw,sunny,east of rattlesnake,8:55,salmon,18.0,20.0,False,6:30,10:40,rattlesnake,250.0,9,8,"[7, 9)"
168,2015,2015-09-12,59.0,75.3,7,nw,sunny,east of rattlesnake,9:15,salmon,18.0,20.0,False,6:30,10:40,rattlesnake,250.0,9,9,"[9, 11)"
169,2015,2015-09-12,59.0,75.3,7,nw,sunny,east of rattlesnake,9:40,salmon,10.0,27.0,False,6:30,10:40,rattlesnake,250.0,9,9,"[9, 11)"
170,2015,2015-09-12,59.0,75.3,7,nw,sunny,north of diamond,10:30,lake trout,18.0,20.0,False,6:30,10:40,diamond,250.0,9,10,"[9, 11)"
171,2015,2015-09-16,57.0,72.2,5,w,sunny,south of welch,no_time_recorded,no_fish_caught,0.0,0.0,True,7:00,9:45,welch,165.0,9,0,
172,2015,2015-09-17,59.0,72.3,7,w,sunny,north of diamond,no_time_recorded,no_fish_caught,0.0,0.0,True,6:45,9:00,diamond,135.0,9,0,
173,2015,2015-09-18,59.0,73.7,0,no_wind,sunny,alton bay,8:35,salmon,17.0,25.0,False,7:10,10:00,alton bay,170.0,9,8,"[7, 9)"
174,2015,2015-09-18,59.0,73.7,0,no_wind,sunny,alton bay,9:20,rainbow,16.0,25.0,False,7:10,10:00,alton bay,170.0,9,9,"[9, 11)"
175,2015,2015-09-19,57.0,73.5,3,sw,sunny,alton bay,8:35,salmon,20.0,35.0,False,7:10,10:15,alton bay,185.0,9,8,"[7, 9)"
176,2015,2015-09-19,57.0,73.5,3,sw,sunny,alton bay,8:45,salmon,18.0,29.0,False,7:10,10:15,alton bay,185.0,9,8,"[7, 9)"
177,2015,2015-09-22,50.0,71.1,4,ne,overcast,north of welch,no_time_recorded,no_fish_caught,0.0,0.0,True,7:30,9:25,welch,115.0,9,0,
178,2015,2015-09-23,49.0,70.9,10,nw,sunny,alton bay,no_time_recorded,no_fish_caught,0.0,0.0,True,7:45,10:30,alton bay,165.0,9,0,
179,2016,2016-04-18,60.0,48.0,7,se,sunny,harilla bay,14:00,salmon,18.0,2.0,False,13:00,16:00,harilla bay,180.0,4,14,"[13, 15)"
180,2016,2016-04-18,60.0,48.0,7,se,sunny,harilla bay,14:02,salmon,17.0,2.0,False,13:00,16:00,harilla bay,180.0,4,14,"[13, 15)"
181,2016,2016-04-18,60.0,48.0,7,se,sunny,harilla bay,14:30,salmon,17.0,2.0,False,13:00,16:00,harilla bay,180.0,4,14,"[13, 15)"
182,2016,2016-04-21,66.0,50.0,6,sw,sunny,harilla bay,14:55,salmon,22.0,2.0,False,14:15,15:45,harilla bay,90.0,4,14,"[13, 15)"
183,2016,2016-04-21,66.0,50.0,6,sw,sunny,harilla bay,15:30,salmon,23.0,2.0,False,14:15,15:45,harilla bay,90.0,4,15,"[15, 17)"
184,2016,2016-05-28,68.0,60.6,0,no_wind,sunny,east of welch,8:04,rainbow,17.5,15.0,False,7:45,9:30,welch,105.0,5,8,"[7, 9)"
185,2016,2016-05-29,65.0,62.9,12,se,overcast,north of lockes,no_time_recorded,no_fish_caught,0.0,0.0,True,7:30,9:00,lockes,90.0,5,0,
186,2016,2016-06-04,65.0,64.9,5,w,sunny,north of welch,8:03,rainbow,17.0,15.0,False,7:45,10:15,welch,150.0,6,8,"[7, 9)"
187,2016,2016-06-04,65.0,64.9,5,w,sunny,north of welch,8:25,salmon,19.0,18.0,False,7:45,10:15,welch,150.0,6,8,"[7, 9)"
188,2016,2016-06-05,64.0,67.7,12,ne,overcast,north of timber,no_time_recorded,no_fish_caught,0.0,0.0,True,8:00,9:30,timber,90.0,6,0,
189,2016,2016-06-11,64.0,57.0,6,sw,overcast,north of welch,12:45,salmon,17.0,2.0,False,12:30,16:00,welch,210.0,6,12,"[11, 13)"
190,2016,2016-06-12,60.0,59.0,15,sw,sunny,east of governors,9:00,lake trout,17.0,37.0,False,7:30,10:30,governors,180.0,6,9,"[9, 11)"
191,2016,2016-06-12,60.0,59.0,15,sw,sunny,east of governors,9:30,lake trout,19.0,37.0,False,7:30,10:30,governors,180.0,6,9,"[9, 11)"
192,2016,2016-06-18,60.0,65.0,0,no_wind,sunny,north of welch,10:30,salmon,10.0,41.0,False,8:15,11:00,welch,165.0,6,10,"[9, 11)"
193,2016,2016-06-19,63.0,63.0,5,w,sunny,north of diamond,10:00,salmon,10.0,27.0,False,8:15,10:30,diamond,135.0,6,10,"[9, 11)"
194,2016,2016-06-24,60.0,67.0,5,w,sunny,north of diamond,9:50,salmon,10.0,49.0,False,7:30,10:15,diamond,165.0,6,9,"[9, 11)"
195,2016,2016-06-25,68.0,68.0,4,s,sunny,north of diamond,no_time_recorded,no_fish_caught,0.0,0.0,True,7:30,9:45,diamond,135.0,6,0,
196,2016,2016-06-29,71.0,70.7,4,ne,overcast,north of diamond,no_time_recorded,no_fish_caught,0.0,0.0,True,8:00,10:15,diamond,135.0,6,0,
197,2016,2016-07-12,62.0,71.8,8,sw,sunny,east of welch,7:45,white perch,10.0,25.0,False,7:45,10:45,welch,180.0,7,7,"[7, 9)"
198,2016,2016-07-12,62.0,71.8,8,sw,sunny,east of welch,7:55,salmon,10.0,31.0,False,7:45,10:45,welch,180.0,7,7,"[7, 9)"
199,2016,2016-07-12,62.0,71.8,8,sw,sunny,east of welch,8:35,smallmouth,10.0,25.0,False,7:45,10:45,welch,180.0,7,8,"[7, 9)"
200,2016,2016-07-13,71.0,72.5,3,w,sunny,north of lockes,8:10,rainbow,10.0,29.0,False,7:45,10:30,lockes,165.0,7,8,"[7, 9)"
201,2016,2016-07-15,72.0,73.4,8,sw,sunny,north of diamond,no_time_recorded,no_fish_caught,0.0,0.0,True,8:00,10:00,diamond,120.0,7,0,
202,2016,2016-08-03,60.0,75.6,4,sw,sunny,north of lockes,no_time_recorded,no_fish_caught,0.0,0.0,True,7:40,10:15,lockes,155.0,8,0,
203,2016,2016-08-08,60.0,75.3,8,w,sunny,north of lockes,7:50,salmon,18.0,20.0,False,7:00,10:10,lockes,190.0,8,7,"[7, 9)"
204,2016,2016-08-08,60.0,75.3,8,w,sunny,north of lockes,9:30,salmon,19.0,22.0,False,7:00,10:10,lockes,190.0,8,9,"[9, 11)"
205,2016,2016-08-10,66.0,76.2,4,nw,overcast,east of welch,7:50,rainbow,17.0,31.0,False,7:30,10:15,welch,165.0,8,7,"[7, 9)"
206,2016,2016-08-10,66.0,76.2,4,nw,overcast,east of welch,9:20,rainbow,13.0,31.0,False,7:30,10:15,welch,165.0,8,9,"[9, 11)"
207,2016,2016-08-14,85.0,76.7,8,w,overcast,north of diamond,11:45,salmon,21.0,31.0,False,11:30,12:30,diamond,60.0,8,11,"[11, 13)"
208,2016,2016-08-16,62.0,75.9,6,nw,overcast,north of diamond,8:00,salmon,17.0,23.0,False,7:45,10:00,diamond,135.0,8,8,"[7, 9)"
209,2016,2016-08-16,62.0,75.9,6,nw,overcast,north of diamond,8:15,lake trout,21.0,30.0,False,7:45,10:00,diamond,135.0,8,8,"[7, 9)"
210,2016,2016-08-16,62.0,75.9,6,nw,overcast,north of diamond,8:35,salmon,10.0,31.0,False,7:45,10:00,diamond,135.0,8,8,"[7, 9)"
211,2016,2016-08-18,62.0,74.6,7,sw,overcast,north of welch,8:15,salmon,18.0,23.0,False,7:30,9:15,welch,105.0,8,8,"[7, 9)"
212,2016,2016-08-20,65.0,75.6,10,se,sunny,north of welch,9:25,salmon,10.0,37.0,False,8:00,10:15,welch,135.0,8,9,"[9, 11)"
213,2016,2016-08-21,65.0,75.1,0,no_wind,overcast,north of diamond,7:45,salmon,10.0,35.0,False,7:30,10:30,diamond,180.0,8,7,"[7, 9)"
214,2016,2016-08-21,65.0,75.1,0,no_wind,overcast,north of diamond,8:05,salmon,22.0,23.0,False,7:30,10:30,diamond,180.0,8,8,"[7, 9)"
215,2016,2016-08-21,65.0,75.1,0,no_wind,overcast,north of diamond,8:25,salmon,17.0,35.0,False,7:30,10:30,diamond,180.0,8,8,"[7, 9)"
216,2016,2016-08-21,65.0,75.1,0,no_wind,overcast,north of diamond,8:35,rainbow,17.0,35.0,False,7:30,10:30,diamond,180.0,8,8,"[7, 9)"
217,2016,2016-08-21,65.0,75.1,0,no_wind,overcast,north of diamond,9:00,smallmouth,17.0,35.0,False,7:30,10:30,diamond,180.0,8,9,"[9, 11)"
218,2016,2016-08-23,47.0,73.1,6,sw,sunny,south of welch,7:25,smallmouth,10.0,35.0,False,7:10,9:00,welch,110.0,8,7,"[7, 9)"
219,2016,2016-08-23,47.0,73.1,6,sw,sunny,south of welch,7:55,white perch,10.0,35.0,False,7:10,9:00,welch,110.0,8,7,"[7, 9)"
220,2016,2016-08-23,47.0,73.1,6,sw,sunny,south of welch,8:25,horned pout,10.0,35.0,False,7:10,9:00,welch,110.0,8,8,"[7, 9)"
221,2016,2016-08-24,59.0,73.5,5,sw,sunny,north of diamond,6:50,salmon,10.0,35.0,False,6:35,9:00,diamond,145.0,8,6,"[5, 7)"
222,2016,2016-08-27,63.0,74.6,6,w,sunny,south of welch,8:00,smallmouth,10.0,35.0,False,7:30,10:00,welch,150.0,8,8,"[7, 9)"
223,2017,2017-04-22,37.0,45.9,0,no_wind,overcast,harilla bay,10:55,salmon,22.0,2.0,False,10:00,12:00,harilla bay,120.0,4,10,"[9, 11)"
224,2017,2017-04-23,45.0,44.9,3,w,sunny,harilla bay,8:45,salmon,20.0,2.0,False,7:45,11:00,harilla bay,195.0,4,8,"[7, 9)"
225,2017,2017-04-27,53.0,48.0,0,no_wind,overcast,harilla bay,9:35,salmon,20.0,2.0,False,8:00,10:45,harilla bay,165.0,4,9,"[9, 11)"
226,2017,2017-05-06,48.0,45.8,5,e,raining,saunders bay,8:45,salmon,16.0,26.479166666666668,False,8:15,11:30,saunders bay,195.0,5,8,"[7, 9)"
227,2017,2017-05-06,48.0,45.8,5,e,raining,saunders bay,9:20,salmon,17.0,26.479166666666668,False,8:15,11:30,saunders bay,195.0,5,9,"[9, 11)"
228,2017,2017-05-06,48.0,45.8,5,e,raining,harilla bay,10:10,rainbow,17.0,32.82857142857143,False,8:15,11:30,harilla bay,195.0,5,10,"[9, 11)"
229,2017,2017-05-07,53.0,48.9,10,s,overcast,harilla bay,no_time_recorded,no_fish_caught,0.0,0.0,True,8:00,10:00,harilla bay,120.0,5,0,
230,2017,2017-05-27,54.0,55.5,5,nw,overcast,south of witches,8:10,salmon,17.0,15.0,False,7:45,10:30,witches,165.0,5,8,"[7, 9)"
231,2017,2017-05-27,54.0,55.5,5,nw,overcast,south of witches,8:40,salmon,16.0,15.0,False,7:45,10:30,witches,165.0,5,8,"[7, 9)"
232,2017,2017-05-27,54.0,55.5,5,nw,overcast,south of witches,10:00,salmon,16.0,17.0,False,7:45,10:30,witches,165.0,5,10,"[9, 11)"
233,2017,2017-05-28,54.0,56.9,7,nw,overcast,south of governors,9:30,lake trout,21.0,40.87301587301587,False,7:30,11:00,governors,210.0,5,9,"[9, 11)"
234,2017,2017-05-28,54.0,56.9,7,nw,overcast,north of lockes,10:30,lake trout,17.0,40.87301587301587,False,7:30,11:00,lockes,210.0,5,10,"[9, 11)"
235,2017,2017-06-14,66.0,66.0,12,nw,sunny,harilla bay,10:10,rainbow,16.0,32.82857142857143,False,8:00,10:55,harilla bay,175.0,6,10,"[9, 11)"
236,2017,2017-06-14,73.0,66.0,8,n,sunny,north of welch,no_time_recorded,no_fish_caught,0.0,0.0,True,18:30,19:30,welch,60.0,6,0,
237,2017,2017-06-21,64.0,67.0,10,sw,overcast,east of welch,no_time_recorded,no_fish_caught,0.0,0.0,True,7:45,9:45,welch,120.0,6,0,
238,2017,2017-06-22,67.0,67.0,10,nw,sunny,north of diamond,no_time_recorded,no_fish_caught,0.0,0.0,True,7:05,8:11,diamond,66.0,6,0,
239,2017,2017-07-02,70.0,71.5,12,sw,sunny,north of diamond,8:25,rainbow,18.0,37.0,False,7:45,10:00,diamond,135.0,7,8,"[7, 9)"
240,2017,2017-07-02,70.0,71.5,12,sw,sunny,north of diamond,9:12,salmon,22.0,31.0,False,7:45,10:00,diamond,135.0,7,9,"[9, 11)"
241,2017,2017-07-02,70.0,71.5,12,sw,sunny,north of diamond,10:00,salmon,16.0,33.0,False,7:45,10:00,diamond,135.0,7,10,"[9, 11)"
242,2017,2017-07-03,69.0,71.0,15,sw,sunny,north of lockes,no_time_recorded,no_fish_caught,0.0,0.0,True,7:30,9:00,lockes,90.0,7,0,
243,2017,2017-07-06,68.0,72.5,8,nw,overcast,north of welch,no_time_recorded,no_fish_caught,0.0,0.0,True,7:30,10:00,welch,150.0,7,0,
244,2017,2017-07-07,64.0,72.0,7,nw,overcast,north of welch,8:25,salmon,15.0,25.0,False,7:30,10:30,welch,180.0,7,8,"[7, 9)"
245,2017,2017-07-15,70.0,72.1,4,sw,overcast,north of diamond,8:20,lake trout,17.0,27.0,False,7:45,10:45,diamond,180.0,7,8,"[7, 9)"
246,2017,2017-07-15,70.0,72.1,4,sw,overcast,north of diamond,9:35,lake trout,19.0,35.0,False,7:45,10:45,diamond,180.0,7,9,"[9, 11)"
247,2017,2017-07-15,70.0,72.1,4,sw,overcast,north of diamond,9:50,lake trout,16.0,35.0,False,7:45,10:45,diamond,180.0,7,9,"[9, 11)"
248,2017,2017-07-15,70.0,72.1,4,sw,overcast,north of diamond,9:50,salmon,17.0,25.0,False,7:45,10:45,diamond,180.0,7,9,"[9, 11)"
249,2017,2017-07-15,70.0,72.1,4,sw,overcast,north of diamond,10:00,salmon,19.0,25.0,False,7:45,10:45,diamond,180.0,7,10,"[9, 11)"
250,2017,2017-07-15,70.0,72.1,4,sw,overcast,north of diamond,10:45,white perch,10.0,25.0,False,7:45,10:45,diamond,180.0,7,10,"[9, 11)"
251,2017,2017-07-16,67.0,72.3,5,nw,sunny,north of diamond,8:20,salmon,17.0,25.0,False,7:45,9:50,diamond,125.0,7,8,"[7, 9)"
252,2017,2017-07-16,67.0,72.3,5,nw,sunny,north of diamond,8:40,salmon,18.0,29.0,False,7:45,9:50,diamond,125.0,7,8,"[7, 9)"
253,2017,2017-07-17,68.0,74.8,0,no_wind,hazy,north of welch,6:50,lake trout,16.0,31.0,False,6:45,7:50,welch,65.0,7,6,"[5, 7)"
254,2017,2017-07-17,68.0,74.8,0,no_wind,hazy,north of welch,7:05,lake trout,16.0,31.0,False,6:45,7:50,welch,65.0,7,7,"[7, 9)"
255,2017,2017-07-17,68.0,74.8,0,no_wind,hazy,north of welch,7:50,salmon,17.0,31.0,False,6:45,7:50,welch,65.0,7,7,"[7, 9)"
256,2017,2017-07-21,68.0,76.4,12,w,sunny,north of birch,8:45,salmon,10.0,23.0,False,6:30,10:30,birch,240.0,7,8,"[7, 9)"
257,2017,2017-07-21,68.0,76.4,12,w,sunny,north of birch,9:00,rainbow,15.0,23.0,False,6:30,10:30,birch,240.0,7,9,"[9, 11)"
258,2017,2017-07-22,72.0,76.4,10,sw,sunny,south of welch,no_time_recorded,no_fish_caught,0.0,0.0,True,7:15,9:00,welch,105.0,7,0,
259,2017,2017-07-23,68.0,76.1,16,ne,sunny,west of timber,9:10,lake trout,22.0,25.0,False,7:15,9:10,timber,115.0,7,9,"[9, 11)"
260,2017,2017-07-26,60.0,73.1,5,sw,sunny,north of welch,5:55,salmon,17.0,15.0,False,5:45,9:30,welch,225.0,7,5,"[5, 7)"
261,2017,2017-07-26,60.0,73.1,5,sw,sunny,north of welch,6:10,salmon,22.0,15.0,False,5:45,9:30,welch,225.0,7,6,"[5, 7)"
262,2017,2017-07-26,60.0,73.1,5,sw,sunny,north of welch,6:25,salmon,18.0,21.0,False,5:45,9:30,welch,225.0,7,6,"[5, 7)"
263,2017,2017-07-26,60.0,73.1,5,sw,sunny,north of welch,7:20,salmon,18.0,18.0,False,5:45,9:30,welch,225.0,7,7,"[7, 9)"
264,2017,2017-07-26,60.0,73.1,5,sw,sunny,north of welch,8:30,lake trout,16.0,29.0,False,5:45,9:30,welch,225.0,7,8,"[7, 9)"
265,2017,2017-08-01,68.0,74.3,5,w,sunny,north of welch,no_time_recorded,no_fish_caught,0.0,0.0,True,7:30,9:45,welch,135.0,8,0,
266,2017,2017-08-03,62.0,75.5,6,nw,sunny,north of lockes,8:30,salmon,17.0,25.0,False,8:00,10:00,lockes,120.0,8,8,"[7, 9)"
267,2017,2017-08-03,62.0,75.5,6,nw,sunny,north of lockes,8:35,salmon,17.0,20.0,False,8:00,10:00,lockes,120.0,8,8,"[7, 9)"
268,2017,2017-08-05,60.0,74.1,6,nw,sunny,north of varney,9:00,salmon,17.0,25.0,False,7:30,9:30,varney,120.0,8,9,"[9, 11)"
269,2017,2017-08-09,58.0,72.6,6,nw,sunny,north of diamond,7:50,salmon,17.0,26.479166666666668,False,7:30,10:30,diamond,180.0,8,7,"[7, 9)"
270,2017,2017-08-09,58.0,72.6,6,nw,sunny,north of varney,9:30,salmon,18.0,25.0,False,7:30,10:30,varney,180.0,8,9,"[9, 11)"
271,2017,2017-08-14,64.0,73.4,7,nw,sunny,north of welch,9:45,rainbow,20.0,38.0,False,7:25,10:00,welch,155.0,8,9,"[9, 11)"
272,2017,2017-08-21,62.0,72.3,5,nw,sunny,carr point,7:11,salmon,16.0,25.0,False,7:00,10:00,carr point,180.0,8,7,"[7, 9)"
273,2017,2017-08-21,62.0,72.3,5,nw,sunny,carr point,8:50,salmon,17.0,31.0,False,7:00,10:00,carr point,180.0,8,8,"[7, 9)"
274,2017,2017-08-22,59.0,73.0,2,w,sunny,north of welch,7:40,rainbow,15.0,23.0,False,6:55,9:15,welch,140.0,8,7,"[7, 9)"
275,2017,2017-08-22,59.0,73.0,2,w,sunny,north of welch,8:20,salmon,18.0,31.0,False,6:55,9:15,welch,140.0,8,8,"[7, 9)"
276,2017,2017-08-24,59.0,72.7,6,sw,sunny,north of welch,no_time_recorded,no_fish_caught,0.0,0.0,True,7:30,9:45,welch,135.0,8,0,
277,2017,2017-08-24,59.0,72.7,6,sw,sunny,varney point,no_time_recorded,no_fish_caught,0.0,0.0,True,7:30,9:45,varney point,135.0,8,0,
278,2017,2017-08-25,58.0,72.5,10,w,hazy,north of diamond,8:50,salmon,18.0,20.0,False,7:15,9:45,diamond,150.0,8,8,"[7, 9)"
279,2017,2017-08-25,58.0,72.5,10,w,hazy,north of diamond,9:15,salmon,18.0,25.0,False,7:15,9:45,diamond,150.0,8,9,"[9, 11)"
280,2017,2017-08-26,49.0,71.5,10,nw,sunny,east of welch,6:25,salmon,15.0,20.0,False,6:10,10:45,welch,275.0,8,6,"[5, 7)"
281,2017,2017-08-26,49.0,71.5,10,nw,sunny,east of welch,8:00,salmon,20.0,20.0,False,6:10,10:45,welch,275.0,8,8,"[7, 9)"
282,2017,2017-08-26,49.0,71.5,10,nw,sunny,east of welch,9:05,salmon,18.0,25.0,False,6:10,10:45,welch,275.0,8,9,"[9, 11)"
283,2017,2017-08-26,49.0,71.5,10,nw,sunny,east of welch,10:15,rainbow,15.0,25.0,False,6:10,10:45,welch,275.0,8,10,"[9, 11)"
284,2017,2017-08-27,50.0,71.5,5,sw,sunny,north of welch,no_time_recorded,no_fish_caught,0.0,0.0,True,7:45,10:00,welch,135.0,8,0,
285,2017,2017-09-02,52.0,66.8,10,nw,sunny,north of welch,8:55,salmon,18.0,20.0,False,8:00,10:45,welch,165.0,9,8,"[7, 9)"
286,2017,2017-09-02,52.0,66.8,10,nw,sunny,north of welch,9:10,salmon,16.0,23.0,False,8:00,10:45,welch,165.0,9,9,"[9, 11)"
287,2017,2017-09-03,54.0,67.0,10,e,sunny,north of welch,8:40,rainbow,18.0,23.0,False,7:45,10:30,welch,165.0,9,8,"[7, 9)"
288,2017,2017-09-03,54.0,67.0,10,e,sunny,north of welch,8:50,salmon,18.0,20.0,False,7:45,10:30,welch,165.0,9,8,"[7, 9)"
289,2017,2017-09-03,54.0,67.0,10,e,sunny,north of welch,9:10,salmon,17.0,23.0,False,7:45,10:30,welch,165.0,9,9,"[9, 11)"
290,2017,2017-09-04,55.0,66.2,12,sw,overcast,east of welch,8:45,salmon,18.0,10.0,False,7:00,10:15,welch,195.0,9,8,"[7, 9)"
291,2017,2017-09-15,63.0,68.3,5,nw,fog,east of lockes,no_time_recorded,no_fish_caught,0.0,0.0,True,7:00,10:00,lockes,180.0,9,0,
292,2017,2017-09-16,64.0,69.6,0,no_wind,sunny,north of diamond,7:40,salmon,18.0,20.0,False,7:15,10:15,diamond,180.0,9,7,"[7, 9)"
293,2018,2018-04-24,65.0,41.5,10,sw,sunny,saunders bay,16:45,salmon,18.0,2.0,False,16:30,17:45,saunders bay,75.0,4,16,"[15, 17)"
294,2018,2018-04-25,48.0,41.9,5,ne,raining,saunders bay,12:55,smallmouth,17.0,2.0,False,11:45,13:10,saunders bay,85.0,4,12,"[11, 13)"
295,2018,2018-04-27,51.0,45.4,0,no_wind,overcast,harilla bay,no_time_recorded,no_fish_caught,0.0,0.0,True,13:00,15:00,harilla bay,120.0,4,0,
296,2018,2018-04-28,46.0,42.2,0,no_wind,fog,saunders bay,10:00,salmon,23.0,2.0,False,8:00,11:30,saunders bay,210.0,4,10,"[9, 11)"
297,2018,2018-05-02,54.0,45.2,7,nw,sunny,saunders bay,15:50,salmon,17.0,2.0,False,15:30,16:45,saunders bay,75.0,5,15,"[15, 17)"
298,2018,2018-05-03,63.0,46.0,0,no_wind,overcast,saunders bay,no_time_recorded,no_fish_caught,0.0,0.0,True,7:30,9:15,saunders bay,105.0,5,0,
299,2018,2018-05-07,58.0,52.8,5,sw,sunny,harilla bay,8:30,lake trout,21.0,2.0,False,8:00,13:15,harilla bay,315.0,5,8,"[7, 9)"
300,2018,2018-05-07,58.0,52.8,5,sw,sunny,harilla bay,8:50,salmon,19.0,2.0,False,8:00,13:15,harilla bay,315.0,5,8,"[7, 9)"
301,2018,2018-05-07,58.0,52.8,5,sw,sunny,harilla bay,9:05,salmon,16.0,2.0,False,8:00,13:15,harilla bay,315.0,5,9,"[9, 11)"
302,2018,2018-05-07,58.0,52.8,5,sw,sunny,saunders bay,12:35,salmon,16.0,15.0,False,8:00,13:15,saunders bay,315.0,5,12,"[11, 13)"
303,2018,2018-05-07,58.0,52.8,5,sw,sunny,saunders bay,12:50,salmon,18.0,15.0,False,8:00,13:15,saunders bay,315.0,5,12,"[11, 13)"
304,2018,2018-05-08,54.0,55.0,0,no_wind,sunny,harilla bay,8:00,salmon,15.0,15.0,False,7:30,12:15,harilla bay,285.0,5,8,"[7, 9)"
305,2018,2018-05-08,54.0,55.0,0,no_wind,sunny,harilla bay,9:50,salmon,18.0,20.0,False,7:30,12:15,harilla bay,285.0,5,9,"[9, 11)"
306,2018,2018-05-08,54.0,55.0,0,no_wind,sunny,harilla bay,9:55,lake trout,22.0,20.0,False,7:30,12:15,harilla bay,285.0,5,9,"[9, 11)"
307,2018,2018-05-08,54.0,55.0,0,no_wind,sunny,harilla bay,10:05,salmon,19.0,20.0,False,7:30,12:15,harilla bay,285.0,5,10,"[9, 11)"
308,2018,2018-05-08,54.0,55.0,0,no_wind,sunny,harilla bay,10:50,salmon,18.0,20.0,False,7:30,12:15,harilla bay,285.0,5,10,"[9, 11)"
309,2018,2018-05-08,54.0,55.0,0,no_wind,sunny,harilla bay,11:10,lake trout,19.0,14.0,False,7:30,12:15,harilla bay,285.0,5,11,"[11, 13)"
310,2018,2018-05-08,54.0,55.0,0,no_wind,sunny,harilla bay,11:30,salmon,18.0,20.0,False,7:30,12:15,harilla bay,285.0,5,11,"[11, 13)"
311,2018,2018-05-09,51.0,56.2,0,no_wind,sunny,little bear bay,8:40,salmon,23.0,8.0,False,7:30,11:00,little bear bay,210.0,5,8,"[7, 9)"
312,2018,2018-05-09,51.0,56.2,0,no_wind,sunny,little bear bay,9:50,salmon,18.0,13.0,False,7:30,11:00,little bear bay,210.0,5,9,"[9, 11)"
313,2018,2018-05-12,47.0,54.6,0,no_wind,sunny,little bear bay,no_time_recorded,no_fish_caught,0.0,0.0,True,8:30,11:00,little bear bay,150.0,5,0,
314,2018,2018-05-13,42.0,53.9,0,no_wind,sunny,little bear bay,no_time_recorded,no_fish_caught,0.0,0.0,True,7:45,9:30,little bear bay,105.0,5,0,
315,2018,2018-05-13,42.0,53.9,0,no_wind,sunny,harilla bay,no_time_recorded,no_fish_caught,0.0,0.0,True,7:45,9:30,harilla bay,105.0,5,0,
316,2018,2018-05-16,53.0,57.6,10,se,sunny,saunders bay,9:45,salmon,14.0,29.0,False,7:15,11:30,saunders bay,255.0,5,9,"[9, 11)"
317,2018,2018-05-16,53.0,57.6,10,se,sunny,saunders bay,9:45,lake trout,20.0,29.0,False,7:15,11:30,saunders bay,255.0,5,9,"[9, 11)"
318,2018,2018-05-17,52.0,52.7,6,nw,overcast,saunders bay,no_time_recorded,no_fish_caught,0.0,0.0,True,6:15,9:30,saunders bay,195.0,5,0,
319,2018,2018-05-17,52.0,52.7,6,nw,overcast,north of diamond,no_time_recorded,no_fish_caught,0.0,0.0,True,6:15,9:30,diamond,195.0,5,0,
320,2018,2018-05-27,57.0,59.3,15,ene,overcast,west of timber,8:10,lake trout,20.0,27.0,False,7:50,10:45,timber,175.0,5,8,"[7, 9)"
321,2018,2018-05-28,52.0,57.8,2,ne,overcast,east of lockes,7:44,salmon,22.0,21.0,False,7:30,10:00,lockes,150.0,5,7,"[7, 9)"
322,2018,2018-05-28,52.0,57.8,2,e,overcast,east of lockes,8:59,lake trout,18.0,27.0,False,7:30,10:00,lockes,150.0,5,8,"[7, 9)"
323,2018,2018-05-31,64.0,61.1,5,n,sunny,east of lockes,no_time_recorded,no_fish_caught,0.0,0.0,True,8:15,11:00,lockes,165.0,5,0,
324,2018,2018-06-01,70.0,63.4,7,w,overcast,north of welch,8:52,salmon,22.0,20.0,False,7:55,9:30,welch,95.0,6,8,"[7, 9)"
325,2018,2018-06-06,54.0,62.6,4,s,fog,south of welch,no_time_recorded,no_fish_caught,0.0,0.0,True,7:10,10:30,welch,200.0,6,0,
326,2018,2018-06-06,54.0,62.6,4,s,fog,south of welch,no_time_recorded,no_fish_caught,0.0,0.0,True,7:15,10:10,welch,175.0,6,0,
327,2018,2018-06-13,64.0,63.0,10,nw,sunny,south of welch,no_time_recorded,no_fish_caught,0.0,0.0,True,16:55,19:20,welch,145.0,6,0,
328,2018,2018-06-23,63.0,67.6,0,no_wind,overcast,north of diamond,no_time_recorded,no_fish_caught,0.0,0.0,True,7:30,10:45,diamond,195.0,6,0,
329,2018,2018-06-27,63.0,67.6,9,sw,sunny,east of welch,no_time_recorded,no_fish_caught,0.0,0.0,True,7:15,9:15,welch,120.0,6,0,
330,2018,2018-07-08,61.0,72.7,7,nw,sunny,south of welch,7:17,rainbow,10.0,29.0,False,6:50,10:15,welch,205.0,7,7,"[7, 9)"
331,2018,2018-07-13,65.0,75.0,7,ne,sunny,north of diamond,9:07,rainbow,15.0,25.0,False,7:30,9:30,diamond,120.0,7,9,"[9, 11)"
332,2018,2018-07-14,66.0,73.6,0,no_wind,overcast,east of lockes,8:34,salmon,23.0,35.0,False,8:00,11:45,lockes,225.0,7,8,"[7, 9)"
333,2018,2018-07-14,66.0,73.6,0,no_wind,overcast,east of lockes,11:26,rainbow,15.0,25.0,False,8:00,11:45,lockes,225.0,7,11,"[11, 13)"
